    Word    Instances   % Frequency
3948.   Patchen 26  0.0026
3949.   snakes  26  0.0026
3950.   tangent 26  0.0026
3951.   Johnnie 26  0.0026
3952.   Urethane    26  0.0026
3953.   gyro    26  0.0026
3954.   Ekstrohm    26  0.0026
3955.   Helva   26  0.0026
3956.   Greg    26  0.0026
3957.   departments 25  0.0025
3958.   Aug 25  0.0025
3959.   allowances  25  0.0025
3960.   constitutional  25  0.0025
3961.   abandoned   25  0.0025
3962.   recommend   25  0.0025
3963.   corporations    25  0.0025
3964.   Houston 25  0.0025
3965.   Owen    25  0.0025
3966.   racial  25  0.0025
3967.   viewed  25  0.0025
3968.   composition 25  0.0025
3969.   ward    25  0.0025
3970.   Nixon   25  0.0025
3971.   intervals   25  0.0025
3972.   bearing 25  0.0025
3973.   cocktail    25  0.0025
3974.   Jersey  25  0.0025
3975.   succession  25  0.0025
3976.   attracted   25  0.0025
3977.   accused 25  0.0025
3978.   parade  25  0.0025
3979.   dilemma 25  0.0025
3980.   prospect    25  0.0025
3981.   Eugene  25  0.0025
3982.   torn    25  0.0025
3983.   critic  25  0.0025
3984.   noon    25  0.0025
3985.   inspired    25  0.0025
3986.   Stadium 25  0.0025
3987.   probable    25  0.0025
3988.   delayed 25  0.0025
3989.   Nick    25  0.0025
3990.   productive  25  0.0025
3991.   star    25  0.0025
3992.   pack    25  0.0025
3993.   aboard  25  0.0025
3994.   conductor   25  0.0025
3995.   harm    25  0.0025
3996.   Wally   25  0.0025
3997.   Pittsburgh  25  0.0025
3998.   Amateur 25  0.0025
3999.   breaking    25  0.0025
4000.   terror  25  0.0025
4001.   Cancer  25  0.0025
4002.   shelters    25  0.0025
4003.   pressing    25  0.0025
4004.   exhibit 25  0.0025
4005.   suits   25  0.0025
4006.   partially   25  0.0025
4007.   Blanche 25  0.0025
4008.   patrol  25  0.0025
4009.   generous    25  0.0025
4010.   applications    25  0.0025
4011.   evidently   25  0.0025
4012.   attacked    25  0.0025
4013.   Northwest   25  0.0025
4014.   magnetic    25  0.0025
4015.   Tim 25  0.0025
4016.   adult   25  0.0025
4017.   demonstration   25  0.0025
4018.   hired   25  0.0025
4019.   attached    25  0.0025
4020.   faint   25  0.0025
4021.   drivers 25  0.0025
4022.   trading 25  0.0025
4023.   dealer  25  0.0025
4024.   coverage    25  0.0025
4025.   vivid   25  0.0025
4026.   woods   25  0.0025
4027.   pile    25  0.0025
4028.   flexible    25  0.0025
4029.   PULLING 25  0.0025
4030.   grateful    25  0.0025
4031.   correspondence  25  0.0025
4032.   Carolina    25  0.0025
4033.   conferences 25  0.0025
4034.   marginal    25  0.0025
4035.   rational    25  0.0025
4036.   painful 25  0.0025
4037.   proceeded   25  0.0025
4038.   cents   25  0.0025
4039.   impressions 25  0.0025
4040.   fortune 25  0.0025
4041.   glanced 25  0.0025
4042.   ritual  25  0.0025
4043.   wildly  25  0.0025
4044.   Vague   25  0.0025
4045.   responsibilities    25  0.0025
4046.   pupils  25  0.0025
4047.   approaches  25  0.0025
4048.   vein    25  0.0025
4049.   operational 25  0.0025
4050.   honey   25  0.0025
4051.   lonely  25  0.0025
4052.   fist    25  0.0025
4053.   component   25  0.0025
4054.   magazines   25  0.0025
4055.   continually 25  0.0025
4056.   observe 25  0.0025
4057.   destructive 25  0.0025
4058.   lands   25  0.0025
4059.   twenty-five 25  0.0025
4060.   exposure    25  0.0025
4061.   fog 25  0.0025
4062.   DEVIL   25  0.0025
4063.   cigarette   25  0.0025
4064.   Marshal 25  0.0025
4065.   continuity  25  0.0025
4066.   yours   25  0.0025
4067.   disk    25  0.0025
4068.   subtle  25  0.0025
4069.   reflect 25  0.0025
4070.   transformed 25  0.0025
4071.   pond    25  0.0025
4072.   structural  25  0.0025
4073.   contacts    25  0.0025
4074.   saddle  25  0.0025
4075.   detergent   25  0.0025
4076.   exploration 25  0.0025
4077.   penny   25  0.0025
4078.   regiment    25  0.0025
4079.   O'Banion    25  0.0025
4080.   Bang-Jensen 25  0.0025
4081.   SBA 25  0.0025
4082.   Yeah    25  0.0025
4083.   Alec    25  0.0025
4084.   Barton  25  0.0025
4085.   Tilghman    25  0.0025
4086.   Jan 24  0.0024
4087.   occupation  24  0.0024
4088.   enthusiastic    24  0.0024
4089.   entering    24  0.0024
4090.   contracts   24  0.0024
4091.   insure  24  0.0024
4092.   subjected   24  0.0024
4093.   absorbed    24  0.0024
4094.   recommendation  24  0.0024
4095.   Criminal    24  0.0024
4096.   ruling  24  0.0024
4097.   qualified   24  0.0024
4098.   backed  24  0.0024
4099.   rank    24  0.0024
4100.   realization 24  0.0024
4101.   neighboring 24  0.0024
4102.   Advisory    24  0.0024
4103.   full-time   24  0.0024
4104.   undoubtedly 24  0.0024
4105.   cited   24  0.0024
4106.   draft   24  0.0024
4107.   Clubs   24  0.0024
4108.   managers    24  0.0024
4109.   announcement    24  0.0024
4110.   democracy   24  0.0024
4111.   tractor 24  0.0024
4112.   explicit    24  0.0024
4113.   honored 24  0.0024
4114.   estimates   24  0.0024
4115.   biggest 24  0.0024
4116.   Puerto  24  0.0024
4117.   preliminary 24  0.0024
4118.   Portland    24  0.0024
4119.   workshop    24  0.0024
4120.   accomplish  24  0.0024
4121.   relieved    24  0.0024
4122.   coach   24  0.0024
4123.   promising   24  0.0024
4124.   swing   24  0.0024
4125.   Academy 24  0.0024
4126.   Moore   24  0.0024
4127.   chances 24  0.0024
4128.   reaches 24  0.0024
4129.   Ford    24  0.0024
4130.   Masters 24  0.0024
4131.   Bend    24  0.0024
4132.   Broadway    24  0.0024
4133.   arrive  24  0.0024
4134.   Mason   24  0.0024
4135.   Jump    24  0.0024
4136.   civilian    24  0.0024
4137.   Motel   24  0.0024
4138.   seated  24  0.0024
4139.   prospects   24  0.0024
4140.   manufacturing   24  0.0024
4141.   Heating 24  0.0024
4142.   lawyers 24  0.0024
4143.   firing  24  0.0024
4144.   seized  24  0.0024
4145.   prisoners   24  0.0024
4146.   slid    24  0.0024
4147.   tribute 24  0.0024
4148.   expressing  24  0.0024
4149.   Seventeen   24  0.0024
4150.   tail    24  0.0024
4151.   factories   24  0.0024
4152.   roughly 24  0.0024
4153.   depression  24  0.0024
4154.   phases  24  0.0024
4155.   consisted   24  0.0024
4156.   weekly  24  0.0024
4157.   charming    24  0.0024
4158.   assembled   24  0.0024
4159.   functional  24  0.0024
4160.   Mexican 24  0.0024
4161.   exclusively 24  0.0024
4162.   leather 24  0.0024
4163.   nearest 24  0.0024
4164.   tended  24  0.0024
4165.   employee    24  0.0024
4166.   aimed   24  0.0024
4167.   specimen    24  0.0024
4168.   forgive 24  0.0024
4169.   barrel  24  0.0024
4170.   declaration 24  0.0024
4171.   Angels  24  0.0024
4172.   scarcely    24  0.0024
4173.   ACCESS  24  0.0024
4174.   illustration    24  0.0024
4175.   cheap   24  0.0024
4176.   wholly  24  0.0024
4177.   WHISKY  24  0.0024
4178.   realism 24  0.0024
4179.   Utopia  24  0.0024
4180.   meaningful  24  0.0024
4181.   bore    24  0.0024
4182.   nervous 24  0.0024
4183.   interpreted 24  0.0024
4184.   desires 24  0.0024
4185.   wishes  24  0.0024
4186.   brave   24  0.0024
4187.   automobiles 24  0.0024
4188.   accurately  24  0.0024
4189.   actor   24  0.0024
4190.   narrative   24  0.0024
4191.   cycle   24  0.0024
4192.   stupid  24  0.0024
4193.   categories  24  0.0024
4194.   astronomy   24  0.0024
4195.   mathematical    24  0.0024
4196.   peas    24  0.0024
4197.   rigid   24  0.0024
4198.   drug    24  0.0024
4199.   zero    24  0.0024
4200.   tubes   24  0.0024
4201.   lb  24  0.0024
4202.   norms   24  0.0024
4203.   sitter  24  0.0024
4204.   wines   24  0.0024
4205.   diffusion   24  0.0024
4206.   authors 24  0.0024
4207.   THERESA 24  0.0024
4208.   registration    23  0.0023
4209.   taxpayers   23  0.0023
4210.   registered  23  0.0023
4211.   amendment   23  0.0023
4212.   agriculture 23  0.0023
4213.   midnight    23  0.0023
4214.   anticipated 23  0.0023
4215.   savings 23  0.0023
4216.   thinks  23  0.0023
4217.   discrimination  23  0.0023
4218.   monthly 23  0.0023
4219.   originally  23  0.0023
4220.   children's  23  0.0023
4221.   attending   23  0.0023
4222.   regime  23  0.0023
4223.   channels    23  0.0023
4224.   encouraging 23  0.0023
4225.   Gen 23  0.0023
4226.   compete 23  0.0023
4227.   luncheon    23  0.0023
4228.   Orange  23  0.0023
4229.   colleagues  23  0.0023
4230.   historic    23  0.0023
4231.   governmental    23  0.0023
4232.   settle  23  0.0023
4233.   dedicated   23  0.0023
4234.   Douglas 23  0.0023
4235.   Memorial    23  0.0023
4236.   Circuit 23  0.0023
4237.   beliefs 23  0.0023
4238.   stressed    23  0.0023
4239.   strategic   23  0.0023
4240.   eighth  23  0.0023
4241.   Pete    23  0.0023
4242.   champion    23  0.0023
4243.   Bombers 23  0.0023
4244.   Casey   23  0.0023
4245.   Bobby   23  0.0023
4246.   Bowl    23  0.0023
4247.   Maryland    23  0.0023
4248.   controlling 23  0.0023
4249.   Don 23  0.0023
4250.   bases   23  0.0023
4251.   Giants  23  0.0023
4252.   hearts  23  0.0023
4253.   Ruth    23  0.0023
4254.   teams   23  0.0023
4255.   Crystal 23  0.0023
4256.   tie 23  0.0023
4257.   harder  23  0.0023
4258.   expectations    23  0.0023
4259.   heights 23  0.0023
4260.   Westminster 23  0.0023
4261.   Flower  23  0.0023
4262.   Jean    23  0.0023
4263.   suggestions 23  0.0023
4264.   furnished   23  0.0023
4265.   Ah  23  0.0023
4266.   adults  23  0.0023
4267.   chairs  23  0.0023
4268.   worn    23  0.0023
4269.   dances  23  0.0023
4270.   arrival 23  0.0023
4271.   burns   23  0.0023
4272.   resumed 23  0.0023
4273.   Ultimately  23  0.0023
4274.   CLEARED 23  0.0023
4275.   sharing 23  0.0023
4276.   killing 23  0.0023
4277.   rifles  23  0.0023
4278.   category    23  0.0023
4279.   Madison 23  0.0023
4280.   sheep   23  0.0023
4281.   assessment  23  0.0023
4282.   farmer  23  0.0023
4283.   insects 23  0.0023
4284.   incredible  23  0.0023
4285.   dive    23  0.0023
4286.   spare   23  0.0023
4287.   attempting  23  0.0023
4288.   gin 23  0.0023
4289.   manufacturer    23  0.0023
4290.   lift    23  0.0023
4291.   heels   23  0.0023
4292.   plates  23  0.0023
4293.   Eighteenth  23  0.0023
4294.   HOLLYWOOD   23  0.0023
4295.   Stern   23  0.0023
4296.   noble   23  0.0023
4297.   STUCK   23  0.0023
4298.   musician    23  0.0023
4299.   select  23  0.0023
4300.   justified   23  0.0023
4301.   giant   23  0.0023
4302.   sink    23  0.0023
4303.   unexpected  23  0.0023
4304.   hungry  23  0.0023
4305.   fraction    23  0.0023
4306.   protest 23  0.0023
4307.   variations  23  0.0023
4308.   Cabin   23  0.0023
4309.   generations 23  0.0023
4310.   wake    23  0.0023
4311.   craft   23  0.0023
4312.   plug    23  0.0023
4313.   continuously    23  0.0023
4314.   sentiment   23  0.0023
4315.   reflects    23  0.0023
4316.   civic   23  0.0023
4317.   searching   23  0.0023
4318.   cat 23  0.0023
4319.   grades  23  0.0023
4320.   Brown's 23  0.0023
4321.   exercises   23  0.0023
4322.   lock    23  0.0023
4323.   trace   23  0.0023
4324.   lighting    23  0.0023
4325.   sweat   23  0.0023
4326.   Publications    23  0.0023
4327.   Victor  23  0.0023
4328.   refrigerator    23  0.0023
4329.   enable  23  0.0023
4330.   rocks   23  0.0023
4331.   substances  23  0.0023
4332.   relevant    23  0.0023
4333.   Tennessee   23  0.0023
4334.   belly   23  0.0023
4335.   radar   23  0.0023
4336.   deck    23  0.0023
4337.   souls   23  0.0023
4338.   genius  23  0.0023
4339.   curiosity   23  0.0023
4340.   BOATING 23  0.0023
4341.   degrees 23  0.0023
4342.   oxidation   23  0.0023
4343.   hurried 23  0.0023
4344.   assumptions 23  0.0023
4345.   empirical   23  0.0023
4346.   excited 23  0.0023
4347.   HABIT   23  0.0023
4348.   lengths 23  0.0023
4349.   imitation   23  0.0023
4350.   ma  23  0.0023
4351.   DISPLACEMENT    23  0.0023
4352.   plaster 23  0.0023
4353.   fibers  23  0.0023
4354.   inventory   23  0.0023
4355.   sixties 23  0.0023
4356.   wounded 23  0.0023
4357.   whispered   23  0.0023
4358.   Fogg    23  0.0023
4359.   anti-Semitism   23  0.0023
4360.   happiness   23  0.0023
4361.   Maggie  23  0.0023
4362.   Quiney  23  0.0023
4363.   Spencer 23  0.0023
4364.   substrate   23  0.0023
4365.   Pip 23  0.0023
4366.   ambiguous   22  0.0022
4367.   recommendations 22  0.0022
4368.   servants    22  0.0022
4369.   warned  22  0.0022
4370.   traveled    22  0.0022
4371.   congressional   22  0.0022
4372.   Miller  22  0.0022
4373.   obligations 22  0.0022
4374.   sponsor 22  0.0022
4375.   complained  22  0.0022
4376.   expects 22  0.0022
4377.   Gulf    22  0.0022
4378.   physics 22  0.0022
4379.   relatives   22  0.0022
4380.   Morris  22  0.0022
4381.   Capitol 22  0.0022
4382.   carries 22  0.0022
4383.   rehabilitation  22  0.0022
4384.   voluntary   22  0.0022
4385.   troubles    22  0.0022
4386.   appreciation    22  0.0022
4387.   attacks 22  0.0022
4388.   suited  22  0.0022
4389.   earliest    22  0.0022
4390.   trucks  22  0.0022
4391.   retained    22  0.0022
4392.   strategy    22  0.0022
4393.   posts   22  0.0022
4394.   passenger   22  0.0022
4395.   intentions  22  0.0022
4396.   bid 22  0.0022
4397.   conspiracy  22  0.0022
4398.   investigations  22  0.0022
4399.   uncertain   22  0.0022
4400.   overseas    22  0.0022
4401.   adding  22  0.0022
4402.   loyalty 22  0.0022
4403.   PATIENCE    22  0.0022
4404.   Ralph   22  0.0022
4405.   Empire  22  0.0022
4406.   MIAMI   22  0.0022
4407.   exhibition  22  0.0022
4408.   HITS    22  0.0022
4409.   pitch   22  0.0022
4410.   plate   22  0.0022
4411.   Palm    22  0.0022
4412.   triumph 22  0.0022
4413.   Baltimore   22  0.0022
4414.   doubtful    22  0.0022
4415.   statistics  22  0.0022
4416.   spectacular 22  0.0022
4417.   sighed  22  0.0022
4418.   balanced    22  0.0022
4419.   respects    22  0.0022
4420.   nerves  22  0.0022
4421.   dealt   22  0.0022
4422.   shouldn't   22  0.0022
4423.   engagement  22  0.0022
4424.   Woman's 22  0.0022
4425.   Vienna  22  0.0022
4426.   merchants   22  0.0022
4427.   aunt    22  0.0022
4428.   altered 22  0.0022
4429.   valid   22  0.0022
4430.   Ambassador  22  0.0022
4431.   auto    22  0.0022
4432.   Elaine  22  0.0022
4433.   blues   22  0.0022
4434.   convenient  22  0.0022
4435.   loaded  22  0.0022
4436.   Di  22  0.0022
4437.   gang    22  0.0022
4438.   regularly   22  0.0022
4439.   autumn  22  0.0022
4440.   moderate    22  0.0022
4441.   surrender   22  0.0022
4442.   chiefly 22  0.0022
4443.   chart   22  0.0022
4444.   resist  22  0.0022
4445.   architect   22  0.0022
4446.   weren't 22  0.0022
4447.   America's   22  0.0022
4448.   rhythm  22  0.0022
4449.   ownership   22  0.0022
4450.   participate 22  0.0022
4451.   totally 22  0.0022
4452.   tip 22  0.0022
4453.   belongs 22  0.0022
4454.   panic   22  0.0022
4455.   shell   22  0.0022
4456.   capabilities    22  0.0022
4457.   substitute  22  0.0022
4458.   Wealth  22  0.0022
4459.   Savage  22  0.0022
4460.   occasions   22  0.0022
4461.   racing  22  0.0022
4462.   describes   22  0.0022
4463.   mess    22  0.0022
4464.   SUCCESSES   22  0.0022
4465.   grows   22  0.0022
4466.   sticks  22  0.0022
4467.   backward    22  0.0022
4468.   desperately 22  0.0022
4469.   hide    22  0.0022
4470.   implications    22  0.0022
4471.   fault   22  0.0022
4472.   Aristotle   22  0.0022
4473.   lo  22  0.0022
4474.   casual  22  0.0022
4475.   Sandburg    22  0.0022
4476.   freely  22  0.0022
4477.   laughter    22  0.0022
4478.   destiny 22  0.0022
4479.   DRINKS  22  0.0022
4480.   motive  22  0.0022
4481.   targets 22  0.0022
4482.   thrust  22  0.0022
4483.   sphere  22  0.0022
4484.   novels  22  0.0022
4485.   MELTING 22  0.0022
4486.   formulas    22  0.0022
4487.   unfortunate 22  0.0022
4488.   joke    22  0.0022
4489.   uneasy  22  0.0022
4490.   arbitrary   22  0.0022
4491.   reliable    22  0.0022
4492.   possessed   22  0.0022
4493.   eliminated  22  0.0022
4494.   Fortunate   22  0.0022
4495.   meanings    22  0.0022
4496.   bother  22  0.0022
4497.   insight 22  0.0022
4498.   preparing   22  0.0022
4499.   steadily    22  0.0022
4500.   forests 22  0.0022
4501.   hen 22  0.0022
4502.   Physiological   22  0.0022
4503.   planets 22  0.0022
4504.   Alaska  22  0.0022
4505.   frequency   22  0.0022
4506.   tire    22  0.0022
4507.   dressing    22  0.0022
4508.   economical  22  0.0022
4509.   herd    22  0.0022
4510.   Anglo-Saxon 22  0.0022
4511.   soap    22  0.0022
4512.   yelled  22  0.0022
4513.   middle-class    22  0.0022
4514.   alienation  22  0.0022
4515.   sampling    22  0.0022
4516.   refund  22  0.0022
4517.   HYPOTHALAMIC    22  0.0022
4518.   foams   22  0.0022
4519.   Skyros  22  0.0022
4520.   Bobbie  22  0.0022
4521.   Deegan  22  0.0022
4522.   MERGER  21  0.0021
4523.   JAIL    21  0.0021
4524.   witnesses   21  0.0021
4525.   saving  21  0.0021
4526.   delay   21  0.0021
4527.   Springs 21  0.0021
4528.   associate   21  0.0021
4529.   startled    21  0.0021
4530.   Port    21  0.0021
4531.   Nov 21  0.0021
4532.   judges  21  0.0021
4533.   questioning 21  0.0021
4534.   speeches    21  0.0021
4535.   inspection  21  0.0021
4536.   acceptable  21  0.0021
4537.   Detroit 21  0.0021
4538.   displayed   21  0.0021
4539.   cope    21  0.0021
4540.   pertinent   21  0.0021
4541.   procurement 21  0.0021
4542.   colonial    21  0.0021
4543.   Socialist   21  0.0021
4544.   Screw   21  0.0021
4545.   Johnston    21  0.0021
4546.   hesitated   21  0.0021
4547.   respond 21  0.0021
4548.   launched    21  0.0021
4549.   crises  21  0.0021
4550.   Michigan    21  0.0021
4551.   dynamic 21  0.0021
4552.   Wagner  21  0.0021
4553.   submitted   21  0.0021
4554.   forming 21  0.0021
4555.   Rico    21  0.0021
4556.   surrounded  21  0.0021
4557.   keeps   21  0.0021
4558.   Congressman 21  0.0021
4559.   dedication  21  0.0021
4560.   unlikely    21  0.0021
4561.   city's  21  0.0021
4562.   accepting   21  0.0021
4563.   behalf  21  0.0021
4564.   flash   21  0.0021
4565.   trends  21  0.0021
4566.   Philip  21  0.0021
4567.   Russ    21  0.0021
4568.   Pitcher 21  0.0021
4569.   RACES   21  0.0021
4570.   crossing    21  0.0021
4571.   definitely  21  0.0021
4572.   loop    21  0.0021
4573.   fans    21  0.0021
4574.   masses  21  0.0021
4575.   Vernon  21  0.0021
4576.   helpless    21  0.0021
4577.   replacement 21  0.0021
4578.   Ben 21  0.0021
4579.   Missouri    21  0.0021
4580.   despair 21  0.0021
4581.   Warwick 21  0.0021
4582.   stiff   21  0.0021
4583.   anniversary 21  0.0021
4584.   Francis 21  0.0021
4585.   luxury  21  0.0021
4586.   skirt   21  0.0021
4587.   Beam    21  0.0021
4588.   Kay 21  0.0021
4589.   colorful    21  0.0021
4590.   Taylor  21  0.0021
4591.   availability    21  0.0021
4592.   killer  21  0.0021
4593.   Joyce   21  0.0021
4594.   drawings    21  0.0021
4595.   Prairie 21  0.0021
4596.   suspected   21  0.0021
4597.   revolutionary   21  0.0021
4598.   governing   21  0.0021
4599.   prospective 21  0.0021
4600.   profits 21  0.0021
4601.   painter 21  0.0021
4602.   wheels  21  0.0021
4603.   conversion  21  0.0021
4604.   defend  21  0.0021
4605.   crack   21  0.0021
4606.   lucky   21  0.0021
4607.   characterized   21  0.0021
4608.   winds   21  0.0021
4609.   heritage    21  0.0021
4610.   computed    21  0.0021
4611.   inclined    21  0.0021
4612.   lowered 21  0.0021
4613.   dishes  21  0.0021
4614.   marble  21  0.0021
4615.   passengers  21  0.0021
4616.   addresses   21  0.0021
4617.   John's  21  0.0021
4618.   ideological 21  0.0021
4619.   monument    21  0.0021
4620.   fluid   21  0.0021
4621.   shaking 21  0.0021
4622.   Vermont 21  0.0021
4623.   urgent  21  0.0021
4624.   pause   21  0.0021
4625.   Competent   21  0.0021
4626.   commodities 21  0.0021
4627.   indirect    21  0.0021
4628.   ugly    21  0.0021
4629.   gentlemen   21  0.0021
4630.   Belgians    21  0.0021
4631.   obliged 21  0.0021
4632.   Katanga 21  0.0021
4633.   respectable 21  0.0021
4634.   Desert  21  0.0021
4635.   displays    21  0.0021
4636.   educated    21  0.0021
4637.   vacuum  21  0.0021
4638.   enjoyment   21  0.0021
4639.   theirs  21  0.0021
4640.   partisan    21  0.0021
4641.   urge    21  0.0021
4642.   bullets 21  0.0021
4643.   resolved    21  0.0021
4644.   diet    21  0.0021
4645.   shame   21  0.0021
4646.   bold    21  0.0021
4647.   certainty   21  0.0021
4648.   Podger  21  0.0021
4649.   CHOLESTEROL 21  0.0021
4650.   wondering   21  0.0021
4651.   verbal  21  0.0021
4652.   classification  21  0.0021
4653.   wives   21  0.0021
4654.   SIDEWALK    21  0.0021
4655.   scared  21  0.0021
4656.   melody  21  0.0021
4657.   Tales   21  0.0021
4658.   Cromwell    21  0.0021
4659.   persuaded   21  0.0021
4660.   thorough    21  0.0021
4661.   sixty   21  0.0021
4662.   breathing   21  0.0021
4663.   theoretical 21  0.0021
4664.   tale    21  0.0021
4665.   envelope    21  0.0021
4666.   possession  21  0.0021
4667.   summary 21  0.0021
4668.   heroic  21  0.0021
4669.   shining 21  0.0021
4670.   intimate    21  0.0021
4671.   traditions  21  0.0021
4672.   habits  21  0.0021
4673.   dare    21  0.0021
4674.   neat    21  0.0021
4675.   milligrams  21  0.0021
4676.   protein 21  0.0021
4677.   punishment  21  0.0021
4678.   stumbled    21  0.0021
4679.   Reverend    21  0.0021
4680.   mode    21  0.0021
4681.   glory   21  0.0021
4682.   reveals 21  0.0021
4683.   SHU 21  0.0021
4684.   planet  21  0.0021
4685.   rent    21  0.0021
4686.   Intermediate    21  0.0021
4687.   nuts    21  0.0021
4688.   circular    21  0.0021
4689.   particle    21  0.0021
4690.   garage  21  0.0021
4691.   linear  21  0.0021
4692.   patient's   21  0.0021
4693.   smart   21  0.0021
4694.   Faulkner    21  0.0021
4695.   complement  21  0.0021
4696.   mate    21  0.0021
4697.   Telegraph   21  0.0021
4698.   tsunami 21  0.0021
4699.   Bridget 21  0.0021
4700.   planetary   21  0.0021
4701.   occurring   21  0.0021
4702.   Keith   21  0.0021
4703.   Mars    21  0.0021
4704.   utopian 21  0.0021
4705.   Steele  21  0.0021
4706.   rang    21  0.0021
4707.   Maude   21  0.0021
4708.   Hoag    21  0.0021
4709.   B'dikkat    21  0.0021
4710.   Allen   20  0.0020
4711.   voters  20  0.0020
4712.   legislators 20  0.0020
4713.   orderly 20  0.0020
4714.   receives    20  0.0020
4715.   adjustments 20  0.0020
4716.   repair  20  0.0020
4717.   votes   20  0.0020
4718.   Sheriff 20  0.0020
4719.   enforced    20  0.0020
4720.   El  20  0.0020
4721.   stake   20  0.0020
4722.   Feb 20  0.0020
4723.   border  20  0.0020
4724.   SOLVE   20  0.0020
4725.   underlying  20  0.0020
4726.   observers   20  0.0020
4727.   quarrel 20  0.0020
4728.   Cape    20  0.0020
4729.   grants  20  0.0020
4730.   illness 20  0.0020
4731.   hospitals   20  0.0020
4732.   confirmed   20  0.0020
4733.   Treaty  20  0.0020
4734.   ad  20  0.0020
4735.   alliance    20  0.0020
4736.   submarines  20  0.0020
4737.   disposal    20  0.0020
4738.   dominated   20  0.0020
4739.   intervention    20  0.0020
4740.   negotiations    20  0.0020
4741.   sailing 20  0.0020
4742.   residents   20  0.0020
4743.   bet 20  0.0020
4744.   conditioned 20  0.0020
4745.   greeted 20  0.0020
4746.   basically   20  0.0020
4747.   expanded    20  0.0020
4748.   emphasize   20  0.0020
4749.   Manhattan   20  0.0020
4750.   aroused 20  0.0020
4751.   temporarily 20  0.0020
4752.   mathematics 20  0.0020
4753.   EXPLAINS    20  0.0020
4754.   puts    20  0.0020
4755.   TACTICS 20  0.0020
4756.   decent  20  0.0020
4757.   ranks   20  0.0020
4758.   trim    20  0.0020
4759.   Donald  20  0.0020
4760.   Inc 20  0.0020
4761.   hotels  20  0.0020
4762.   PARKS   20  0.0020
4763.   injured 20  0.0020
4764.   rush    20  0.0020
4765.   compromise  20  0.0020
4766.   pioneer 20  0.0020
4767.   ninth   20  0.0020
4768.   purchased   20  0.0020
4769.   strongest   20  0.0020
4770.   grabbed 20  0.0020
4771.   Florida 20  0.0020
4772.   physically  20  0.0020
4773.   clock   20  0.0020
4774.   splendid    20  0.0020
4775.   strikes 20  0.0020
4776.   grip    20  0.0020
4777.   guys    20  0.0020
4778.   Buck    20  0.0020
4779.   Arnold  20  0.0020
4780.   tournament  20  0.0020
4781.   Invitation  20  0.0020
4782.   loud    20  0.0020
4783.   fitted  20  0.0020
4784.   boss    20  0.0020
4785.   Mercy   20  0.0020
4786.   chapel  20  0.0020
4787.   promises    20  0.0020
4788.   bundle  20  0.0020
4789.   clothing    20  0.0020
4790.   slim    20  0.0020
4791.   improvements    20  0.0020
4792.   secrets 20  0.0020
4793.   hidden  20  0.0020
4794.   converted   20  0.0020
4795.   GATHER  20  0.0020
4796.   crash   20  0.0020
4797.   Retail  20  0.0020
4798.   guided  20  0.0020
4799.   brushed 20  0.0020
4800.   crop    20  0.0020
4801.   newer   20  0.0020
4802.   warrant 20  0.0020
4803.   supplement  20  0.0020
4804.   thereafter  20  0.0020
4805.   Foil    20  0.0020
4806.   notable 20  0.0020
4807.   pipe    20  0.0020
4808.   likes   20  0.0020
4809.   struggling  20  0.0020
4810.   cream   20  0.0020
4811.   indication  20  0.0020
4812.   tones   20  0.0020
4813.   CAFE    20  0.0020
4814.   hasn't  20  0.0020
4815.   trap    20  0.0020
4816.   figured 20  0.0020
4817.   Abel    20  0.0020
4818.   reactionary 20  0.0020
4819.   tent    20  0.0020
4820.   blonde  20  0.0020
4821.   lobby   20  0.0020
4822.   Renaissance 20  0.0020
4823.   responded   20  0.0020
4824.   founded 20  0.0020
4825.   fantastic   20  0.0020
4826.   vs  20  0.0020
4827.   binding 20  0.0020
4828.   lean    20  0.0020
4829.   landscape   20  0.0020
4830.   amazing 20  0.0020
4831.   alike   20  0.0020
4832.   passages    20  0.0020
4833.   reporter    20  0.0020
4834.   cooperative 20  0.0020
4835.   Alabama 20  0.0020
4836.   happily 20  0.0020
4837.   shadows 20  0.0020
4838.   rises   20  0.0020
4839.   Fortunately 20  0.0020
4840.   endless 20  0.0020
4841.   minority    20  0.0020
4842.   overwhelming    20  0.0020
4843.   jungle  20  0.0020
4844.   convictions 20  0.0020
4845.   nest    20  0.0020
4846.   fascinating 20  0.0020
4847.   accordance  20  0.0020
4848.   motives 20  0.0020
4849.   listeners   20  0.0020
4850.   distinctive 20  0.0020
4851.   tooth   20  0.0020
4852.   attain  20  0.0020
4853.   styles  20  0.0020
4854.   bones   20  0.0020
4855.   wit 20  0.0020
4856.   solely  20  0.0020
4857.   SOCIALISM   20  0.0020
4858.   grains  20  0.0020
4859.   sixteen 20  0.0020
4860.   hatred  20  0.0020
4861.   creatures   20  0.0020
4862.   biological  20  0.0020
4863.   poverty 20  0.0020
4864.   Twentieth   20  0.0020
4865.   mm  20  0.0020
4866.   historians  20  0.0020
4867.   manage  20  0.0020
4868.   authentic   20  0.0020
4869.   Laura   20  0.0020
4870.   Dolores 20  0.0020
4871.   leaped  20  0.0020
4872.   Doc 20  0.0020
4873.   transformation  20  0.0020
4874.   theories    20  0.0020
4875.   worries 20  0.0020
4876.   merchant    20  0.0020
4877.   Christ's    20  0.0020
4878.   BC  20  0.0020
